,,,,,,
Price List Date ,6/7/17,,,,,
Poland - Fixed TPSA,48748622,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748623,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748624,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748626,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748627,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748651,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748652,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748653,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748654,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748655,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748656,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748657,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748658,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748659,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,4874866,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,4874867,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,4874868,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748690,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748691,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748692,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748693,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748694,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748696,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748697,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748698,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748711,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748712,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748713,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748714,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748715,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748716,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748717,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748718,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748719,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,4874872,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748730,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748733,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748735,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748736,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,4874880,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748820,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748850,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748852,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748853,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748854,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748855,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748856,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748857,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748858,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748859,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748865,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748866,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748867,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748868,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748869,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748870,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748871,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748872,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748877,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748878,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748880,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748881,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748887,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748888,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748937,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748938,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748939,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48748940,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48753082,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757122,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757123,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757124,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757125,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757126,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,4875713,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757141,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757172,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757173,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757174,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757175,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757182,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757183,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757184,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757185,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757186,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,4875721,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,4875722,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757231,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757232,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757236,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757240,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757241,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757242,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757243,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757244,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757245,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757248,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757253,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757254,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757255,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757300,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757301,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757302,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757303,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757304,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757310,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757311,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757312,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757313,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757316,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757317,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757320,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757321,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757322,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757323,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757324,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757325,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757326,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757327,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757328,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,4875734,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757350,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757351,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757352,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757353,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757354,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757355,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757356,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,4875736,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757380,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757381,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757382,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757383,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757389,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757410,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757411,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757412,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757413,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757414,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757415,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757419,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757421,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757422,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757423,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757424,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757425,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757426,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757428,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757430,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757431,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757432,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,4875744,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757450,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757459,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757460,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757461,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757462,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757464,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757465,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757466,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757467,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757468,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757511,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757512,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757514,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757515,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757516,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757517,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757518,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757519,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,4875752,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,4875753,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,4875754,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,4875755,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,4875761,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757620,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757621,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757622,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,4875764,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757650,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757657,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757658,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757659,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,4875767,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757690,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757691,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757692,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757693,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757694,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757695,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757697,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757698,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757699,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,4875771,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757721,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757722,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757723,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757724,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757725,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757728,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757729,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,4875773,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757741,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757742,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757743,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,4875775,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757760,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757761,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757769,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757770,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757771,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757772,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757774,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757775,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757776,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757777,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757778,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757779,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,4875778,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757790,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757793,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757797,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757798,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757799,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757811,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757812,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757813,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757814,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757816,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757817,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757818,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757820,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757821,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757822,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757823,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757824,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757825,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757829,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757830,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757833,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757834,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757835,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757839,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757840,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757841,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757842,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757843,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757844,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757845,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757846,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48757847,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,4875789,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48758011,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48758012,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48758013,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48758014,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48758016,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48758018,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48758021,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48758022,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48758023,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48758024,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48758025,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48758026,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48758027,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48763082,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48767134,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48767135,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48767412,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48767413,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48767414,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48767415,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768012,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768013,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768016,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768021,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768029,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768171,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768172,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768173,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768174,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768175,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768177,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768178,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768180,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768181,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768183,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768184,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768185,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768186,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768187,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768188,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768191,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768192,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768195,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768196,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768197,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768198,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768199,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,4876831,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768320,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768321,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768322,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768323,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768325,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768331,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768332,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768333,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768334,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768335,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768336,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768337,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768338,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768339,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,4876834,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,4876835,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768363,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768364,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768365,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768366,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768367,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768368,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768369,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768371,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768372,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768373,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768381,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768382,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768383,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768384,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768388,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768400,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768401,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768402,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768403,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768404,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768405,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768406,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768408,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768410,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768411,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768412,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768415,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768416,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768418,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768419,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768420,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768421,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768422,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768423,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768424,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768425,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768426,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768427,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768428,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768430,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768432,6/7/17,Flat,0.1183,1-1-1,
Poland - Fixed TPSA,48768433,6/7/17,Flat,0.1183,1-1-1,
